image_id,transcriptions,original_labels,irish_labels,chinese_labels
431,"muthu mc @muthu_kutti Me speaking English in client call My dad : #muthumc Nih 4:51 PM · Apr 19, 2023",not-misogyny,not-misogyny,not-misogyny
1249,dailyhunt GET IT ON Google Play அந்த... காலம் அது வசந்த காலம்..... இந்த... காலம் அது வசந்த்&கோ காலம்.....,misogyny,not-misogyny,misogyny
115,"Vijay na cameo soli dhana kutitu vandhinga enna palakkam da idhellam, VERA LEVEL MEMES, mt, TAMIL MEMES",not-misogyny,not-misogyny,not-misogyny
1671,"Here's all the visible text in a single line: ""07 MAY 2021 T.N. TAMIL NADU NEWS JUST IN நாளை முதல் சாதாரண கட்டண நகரப்பேருந்துகளில் மகளிர் இலவசமாக பயணிக்கலாம் - முதலமைச்சர் மு.க.ஸ்டாலின் தமிழ்நாட்டுல ஒரு முக்கால்வாசி பேருந்துகள் டீலக்ஸ் பஸ் தான், இதுல இந்த ஒட்டை,உடைசல் சாதாரண பஸ் வர்ற வரைக்கும் காத்து கிடக்கனுமா??""",not-misogyny,not-misogyny,not-misogyny
1414,Bestie : Dei unaku oruthadava punda virichathukaga nenacha neram paduka koopdakoodathu puriyutha En BF ooruku ponathum naane solren apo aasa theera evlo venalum ena Othu eduthuko... sariya ipo avan koopdran poitu varen sariya...,misogyny,misogyny,misogyny
622,Muthu Kutti Just now Find the value of X ?? Naanae avala maranthalum neenga vida maatringalae da #muthumc,not-misogyny,not-misogyny,not-misogyny
153,Oru alavuku mela namaku sleeping kedaiyadhu Overthinking dhan,not-misogyny,not-misogyny,not-misogyny
1487,Profile picture Video call WWW.HUMANSOFTAMILNADU.IN பாத்து குதனாமா இருங்க பிரெண்ட்ஸ் 😂😂😂,misogyny,not-misogyny,misogyny
637,"Sanjay Krishna 2 hours ago ""Ayyo kadavule intha Periods'aa ponnungalukku tharama enaku thanthuru...""",not-misogyny,not-misogyny,not-misogyny
764,"Prakash Mc Just now . Class la niraya peru irundhalum oruthan um pesa matranga ....kooda bench la irukkavangalum vera vazhi illama pesuranunga 🙂🙂...""Alone aa irukkadhu happy thaan but same time it can k***s"" @prakaz__ mt I wondered “What did I do Wrong?”",not-misogyny,not-misogyny,not-misogyny
102,Muthu Kutti Just now Akka : naa thungha pore papa va paathuko Ithan enga akka enaku kudutha motha vella #muthumc YERA LEVEL MEMES Pen Pen,not-misogyny,not-misogyny,not-misogyny
909,← natpu online IG:vettipaiyan_memes 📱 📞 Today dai machi epdi irukka 18:39 ✓✓ irukenda.. unaku enna nee jolly a irupa 18:40 yenda apdi soldra 18:40 ✓✓ ama.. neethana first msg anupuna apo jolly a than irupa 18:40 VETTI PAIYAN MEMES அது சரி.. உங்க வாயி.. உங்க உருட்டு..,not-misogyny,not-misogyny,not-misogyny
398,"Sanjay Krishna Just now Thala, apdiye IPL mudichutu vivasayam paaka poiraathinga... Oru aal koraiyuthu, vanthu WTC final aadi koduthutu ponga... KOTHA CHENNAI VERA LEVEL MEMES KOTHA CHENNAI",not-misogyny,not-misogyny,not-misogyny
859,"Priyanka mohan ❤️‍🔥 700 JERRY MC KUMMIRUVEN KUMMI 2.0 Me* Aval mugam paarthu ,Naan indru thadumaarinen",not-misogyny,misogyny,not-misogyny
471,Mc Muriel Just now cha phn la charge ey nikka mattenguthu. Enna da vazhkai ithu bnda maari irukku Life Thangaduraj ellam oru alavukku thaan,not-misogyny,not-misogyny,not-misogyny
930,90's parithabangal மழை வரும் போது ஜாலியா உக்கார்ந்து டிவி பார்த்தவன் இல்ல டா இந்த 90ஸ் கிட்ஸ் VIKI MEMES மழை வர போதுன்னு தெரிந்த உடனே டிவி கேபில் வயர் லாம் புடுங்கி விட்டு கைல மெழுகுவர்த்தி தீப்பெட்டி ரெடியா எடுத்து வச்சி கரண்ட் எப்ப நிக்கும்ன்னு பார்த்தவன் டா,not-misogyny,not-misogyny,not-misogyny
216,Me to myself - 7 kazhudha vayasu aagiyum Mail unsubscribe panitu back vandha enga thirumba subscribe aagidumo nu bayandhu home variye VERA LEVEL MEMES mt Tamil MEMES Download on Google Play,not-misogyny,not-misogyny,not-misogyny
624,Me taking photos of everyone Them : Vaa vandhu neeyum pose kudu edukkurom Me : Ennaku photo ku pose la kuduka theiryadhu athanala than ellariyum edukuren theivamey @_vishal_sammy_,not-misogyny,not-misogyny,not-misogyny
674,"Other to their girl : Bae, baby, Chellam, Ammu etc Me to my girl Yei Intha ma VERA LEVEL MEMES _vishal_sammy_",not-misogyny,not-misogyny,not-misogyny
1103,Crush online Iniku oru pudhu dish try panna poran da Parrah apdi ena dish Chappati maavu la idly sudaporan 9:54 AM 9:54 AM 9:54 AM Me,misogyny,not-misogyny,not-misogyny
1212,"""வாட்ஸ் அப்"" இல்லாத காலத்துல வாசல் படியில உட்கார்ந்து கிடைக்கும் மீம்ஸ் பாலா BISCOOT தஞ்சை பாலா. பொம்பளைங்க இப்படித்தான் ""குரூப் சாட்டிங்"" பண்ணிட்டு இருந்தாங்க",not-misogyny,not-misogyny,not-misogyny
1228,கன்னியாகுமரி RAKI கன்னியாகுமரி 90's kids நினைவுகள். டிசம்பர் பூவலாம் தலையில பாத்த கடைசி தலைமுறை நாங்க தான்.,not-misogyny,not-misogyny,not-misogyny
468,Anna hero venda na Thirumba music director vaa na @_vishal_sammy_ mt,not-misogyny,not-misogyny,not-misogyny
1099,கடவுளே.. நான் புருஷன் சாப்பிட்ட பிறகு சாப்பிடுகிற மனைவி வேணும்னு கேட்கலை..?? புருஷன் சாப்பிடுகிற மாதிரி சமைக்கிற மனைவி இருந்தா போதும்.. கடவுளே..!!!,misogyny,misogyny,misogyny
1421,ENA DA PANRA PAVADAI KULA THALAIYA VIDURA Aaahhhhhhh Apdi nakkada da Mood erudhu shhh Dei enada kunji Ah ulla vitutu Ahhh valikuthu da Aaahh nalla Vegama kuthi Kili da pundaiya,misogyny,misogyny,misogyny
1076,Today Encryption text here Dei namba breakup panikalam da.. Unaku Nalla Ponnu kedaipaah da ✨ Nalla Ponnu kedaipaah nah apo nee enna Item ah dii 🥺 11:16 pm 11:17 pm ✔️ @Muskgram _ *she,misogyny,misogyny,misogyny
971,Mom : Seri..Seri..Neeye 7:30 ku IPL match paathuka.. Me : PANGU MEMES My Mom * f Memes ulagam © Meme bagavan அப்பறம் நைட்டுக்கு சோறு போட மாட்டன் பாத்துக்கோ ...,not-misogyny,not-misogyny,not-misogyny
770,TCS 3. *England *Aus Acting la unaiye minjirvaan,not-misogyny,not-misogyny,not-misogyny
1133,தேவதைகள் பெரும்பாலும் கனகாம்பரம் பூ சூடியிருப்பர்! INSTAGRAM / SINGLE NANBAN,misogyny,misogyny,not-misogyny
1539,"டேய் தம்பி ஜல்லிக்கட்டை விட வீரமான , ஆபாயகரமான விளையாட்டு ஒன்னு சொல்லவா...? சொல்லுங்கண்ணே...!!! ""தாலிகட்டு.."" 😂 😂",not-misogyny,not-misogyny,not-misogyny
89,Muthu Kutti Just now * me thinking* Bathroom la irukum pothu 💩 varamatainguthu Athuvae veliya kelambura apo varuthu epdi?? #muthumc,not-misogyny,not-misogyny,not-misogyny
1542,நியாயமும் தைரியமும் ஒரு பொம்பள புள்ளை கிட்ட இருந்துச்சுனா இருந்துச்சுனா!!! #Hamam_Soap போட்டு குளிப்பான்னு சொல்ல வந்தேன்,not-misogyny,not-misogyny,not-misogyny
232,"Madras On Music Event (July 29 & 30th) Intha Mathri Combo La Oru Music Event Nadakurathu Ellam Rare Chettiyar ❤️ 🔥 Book Your Tickets: www.actcevents.com Adityaram Palace City, ECR Chennai Also available on: bookmyshow paytm INSIDER",not-misogyny,not-misogyny,not-misogyny
703,Elon Musk @elonmusk · 3h The new CEO of Twitter is amazing ADENGAPPA MEMES Dei namma cheems da,not-misogyny,not-misogyny,not-misogyny
54,Accepting the fate and saying It's ok la iruka vali irukeh _vishal_sammy_ R Intern CV,not-misogyny,not-misogyny,not-misogyny
1437,அன்னைக்கு என்ன சொன்ன? dj.block ஆள்தான் இந்தளவு நான் பிரபலமாகி இருக்கேன். என் வெற்றிக்கு முழு காரணம் dj.block தான். இன்னைக்கு என்ன சொன்ன? dj.block ஆள்தான் என் திறமைக்கு மதிப்பில்லாம போச்சு. என் தோல்விக்கு dj.block தான் காரணம். இதுல எது உண்மை? ரெண்டும் உண்மைதான்,misogyny,misogyny,not-misogyny
1175,I Love you 👧😘 I'm poor & I don't have bike/car to take you to ride No Problem we will Walk *Me Indha mathiri Ponnu la Evanukamae Kidaikadhu..!! Alarm be like: *Alarm BE LIKE VANDU Ithu Kanavu nu nan avan kitta epdi solluven,misogyny,not-misogyny,not-misogyny
745,Vetri Mra Just now Manager : work Done Report send panuga brother.. Me : But Sir inaki Sunday..!! Manager : Oru nalla Employee ku Sunday la kidayathu Me : டேய் தங்கதுரை MOKKA POSTU vetrimra,not-misogyny,not-misogyny,not-misogyny
878,"THANTITI TV 18/08/2021 இப்போதைய செய்தி Na oru Engineer வன்கொடுமை தடை சட்டத்தில் கைதான நடிகை மீரா மிதுன் மற்றும் அவரது ஆண் நண்பர் ஜாமின் கோரி சென்னை முதன்மை அமர்வு நீதிமன்றத்தில் மனு தன்னைப்பற்றி அவதூறாக செய்தி பரப்பியதற்கு கண்டனம் தெரிவிக்கும் வகையில் பேசிய போது, வாய் தவறி குறிப்பிட்ட சமுதாயத்தை பற்றி பேசியதாக மனுவில் தகவல் பல படங்களுக்கு கால்ஷீட் கொடுத்துள்ளதால், தயாரிப்பாளர்களுக்கு நஷ்டம் ஏற்படும் என ஜாமின் மனுவில் கோரிக்கை தந்தி tv /thanthitv Youtube/thanthitv /thanthitv www.thanthitv.com THANTHI TV Makkaley Andha Last 3 Line 😂😂😂",not-misogyny,not-misogyny,not-misogyny
1275,MILKY BAR CHOCO BAR TROLL HOT ACTRESS,misogyny,misogyny,misogyny
783,"Vetri Mra Just now • 🔒 Me to Me : : Life la enna nadanthalu seri ,Whatever it is pathukalam nu poitae irukanum puritha..!! 👍 MOKKA POSTU vetrimra mt",not-misogyny,not-misogyny,not-misogyny
261,Oru alavuku mela namaku sleeping kedaiyadhu VERA LEVEL MEMES VERA LEVEL MEMES _dharshan._ Overthinking dhan,not-misogyny,not-misogyny,not-misogyny
1445,"அன்பே.. இருவருவரும் பொடிநடையாக சென்னை மழையில் வளம் வருவோம்.. நானே.. சளி, இருமலுக்கு மாத்திரை சாப்பிட்டு ..கசாயம் வெச்சி குடிச்சு இருக்கேன் டா.. அண்ணே நானும் வருவையா யாருக்கு பயமோ Kalai",not-misogyny,not-misogyny,not-misogyny
1012,"That moment when ""B"" Section is going for P.T. @MEKOSAM But ""A"" Section having maths class",not-misogyny,not-misogyny,not-misogyny
1329,enna mamiyaru ipdi paathutu poraa night mamanar kuda thiruttu thanama panatha paathutaala marumagal A&P GROUPS,misogyny,misogyny,misogyny
167,ISRO : Oru murai than thavarum @_vishal_sammy_,not-misogyny,not-misogyny,not-misogyny
193,Muthu Kutti 4m Climax la en jet la pogura apo salute adikura scene vachanga nu kelunga sir #muthumc VERA LEVEL MEMES,not-misogyny,not-misogyny,not-misogyny
62,"When I am enjoying my day with her without any fight She with a load of my mistakes - VERA LEVEL MEMES enna asinga paduthura, insult pandra TAMIL MEMES",not-misogyny,not-misogyny,not-misogyny
1159,இந்த ஒரு காரணத்துக்காக காதலை தியாகம் செய்தேன் அப்படின்னா... அது எதுக்காக? Sandle Kumar and 130 others 174 comme Like Comment Send Sandle Kumar பையன் தோளுக்கு மேல வளர்ந்துட்டான் வீட்டு பக்கம் வராதடா அடி பின்னிடுவான் என எச்சரித்ததால்....,misogyny,not-misogyny,not-misogyny
